ARTIKELNAME;Handelssprache;Lokaler Artikelname;Lieferantenartikelnummer;Lieferanten Firmenname;LIEFERANTENNUMMER;Bruttokaufpreis;Zu- und Abschläge Bezeichnung 1;Zu- und Abschläge Preisart 1;Zu- und Abschläge Wert 1;Zu- und Abschläge Bezeichnung 2;Zu- und Abschläge Preisart 2;Zu- und Abschläge Wert 2;Währung;Artikel-Mengeneinheit;Matchcode;Artikel aktiv;Preis-Eintritt;Warengruppen-Name;Warengruppen Beschreibung;Steuersatz;Zugehörigen Verkaufsartikel erstellen oder aktualisieren;Verkaufsartikel-Nummer;Bruttopreis des zugehörigen Verkaufsartikels;Verkaufsartikel-Währung;Vertriebsweg;Vertriebsweg-Steuersatz;Kurztext 1;Handelssprache;Lokalisierte Kurztext 1;Kurztext 2;Handelssprache;Lokalisierte Kurztext 2;Artikelbeschreibung;Handelssprache;Lokalisierte Artikelbeschreibung;Interner Hinweis;Handelssprache;Lokalisierter interner Hinweis;Artikel-Langbeschreibung;Handelssprache;Lokalisierte Lange Artikelbeschreibung;EAN-Nummer;MPN-Nummer;Artikeltyp;Serienartikel;Hersteller;Bruttogewicht;Nettogewicht;Zolltarifnummer;Länge Artikel;Breite Artikel;Höhe Artikel;Herstellertyp;Einführungsdatum;Sicherheitstage;Mindestlagerbestand;Zielbestand;Wiederbeschaffungstage;Durchschnittliche Lieferzeit;Mindestbestellmenge;Gebindemenge;Lieferantenbestand;Dropshipping möglich;In Dropshipping-Automatisierung ignorieren;Kostenstelle Verkauf;Kostenstelle Einkauf;Kostenart;Primäre Bezugsquelle
Treppenprofil mit Einlage Edelstahl V2A, PVC unbehandelt natur 11 mm Breite 25 mm Länge 250 cm für Fliesenstufen;;;141068113;Dural GmbH;10000;37,34;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0040;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppenprofil mit Einlage Aluminium, PVC eloxiert silber 9 mm Länge 250 cm für Fliesenstufen;;;141078090;Dural GmbH;10000;24,2;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0050;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppenprofil mit Einlage Aluminium, PVC eloxiert silber 11 mm Länge 250 cm für Fliesenstufen;;;141078110;Dural GmbH;10000;24,9;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0060;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppenprofil mit Einlage Edelstahl V2A, PVC unbehandelt natur 11 mm Breite 25 mm Länge 250 cm für Fliesenstufen;;;141078113;Dural GmbH;10000;37,34;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0070;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppenprofil mit Einlage Aluminium, PVC eloxiert silber 9 mm Länge 250 cm für Fliesenstufen;;;141098090;Dural GmbH;10000;24,2;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0080;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppenprofil mit Einlage Aluminium, PVC eloxiert silber 11 mm Länge 250 cm für Fliesenstufen;;;141098110;Dural GmbH;10000;24,9;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0090;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppenprofil mit Einlage Edelstahl V2A, PVC unbehandelt natur 11 mm Breite 25 mm Länge 250 cm für Fliesenstufen;;;141098113;Dural GmbH;10000;37,34;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0100;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppenprofil mit Einlage Aluminium, PVC eloxiert silber 9 mm Länge 250 cm für Fliesenstufen;;;141108090;Dural GmbH;10000;24,2;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0110;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppenprofil mit Einlage Aluminium, PVC eloxiert silber 11 mm Länge 250 cm für Fliesenstufen;;;141108110;Dural GmbH;10000;24,9;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0120;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppenprofil mit Einlage Edelstahl V2A, PVC unbehandelt natur 11 mm Breite 25 mm Länge 250 cm für Fliesenstufen;;;141108113;Dural GmbH;10000;37,34;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0130;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppenprofil mit Einlage Aluminium, PVC eloxiert silber 9 mm Länge 250 cm für Fliesenstufen;;;141138090;Dural GmbH;10000;24,2;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0140;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppenprofil mit Einlage Aluminium, PVC eloxiert silber 11 mm Länge 250 cm für Fliesenstufen;;;141138110;Dural GmbH;10000;24,9;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0150;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppenprofil mit Einlage Edelstahl V2A, PVC unbehandelt natur 11 mm Breite 25 mm Länge 250 cm für Fliesenstufen;;;141138113;Dural GmbH;10000;37,34;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0160;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppenprofil mit Einlage Aluminium eloxiert silber 9 mm Länge 250 cm für Fliesenstufen;;;14118090;Dural GmbH;10000;11,72;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0170;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Endkappe links für Treppenprofil ABS eloxiert silber 9 mm Blister 2 Stück für Fliesenstufen;;;1411809001;Dural GmbH;10000;3,14;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0180;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Endkappe rechts für Treppenprofil ABS eloxiert silber 9 mm Blister 2 Stück für Fliesenstufen;;;1411809002;Dural GmbH;10000;3,14;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0190;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Endkappe links für Treppenprofil ABS eloxiert silber 9 mm Beutel 20 Stück für Fliesenstufen;;;1411809003;Dural GmbH;10000;2,34;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0200;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Endkappe rechts für Treppenprofil ABS eloxiert silber 9 mm Beutel 20 Stück für Fliesenstufen;;;1411809004;Dural GmbH;10000;2,34;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0210;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppenprofil mit Einlage Aluminium eloxiert silber 9 mm Breite 42 mm Länge 250 cm für Fliesenstufen;;;1411809042;Dural GmbH;10000;15,18;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0220;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppenprofil mit Einlage Aluminium eloxiert silber 11 mm Länge 250 cm für Fliesenstufen;;;14118110;Dural GmbH;10000;12,38;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0230;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Endkappe links für Treppenprofil ABS eloxiert silber 11 mm Blister 2 Stück für Fliesenstufen;;;1411811001;Dural GmbH;10000;3,14;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0240;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Endkappe rechts für Treppenprofil ABS eloxiert silber 11 mm Blister 2 Stück für Fliesenstufen;;;1411811002;Dural GmbH;10000;3,14;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0250;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Endkappe links für Treppenprofil ABS eloxiert silber 11 mm Beutel 20 Stück für Fliesenstufen;;;1411811003;Dural GmbH;10000;2,34;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0260;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Endkappe rechts für Treppenprofil ABS eloxiert silber 11 mm Beutel 20 Stück für Fliesenstufen;;;1411811004;Dural GmbH;10000;2,34;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0270;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppenprofil mit Einlage Aluminium eloxiert silber 11 mm Breite 42 mm Länge 250 cm für Fliesenstufen;;;1411811042;Dural GmbH;10000;15,92;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0280;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppenstufenprofil Edelstahl V2A Breite 54 mm, Höhe 25 mm, Länge 250 cm für Sicherheitseinlage;;;820022502554;Dural GmbH;10000;20,02;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0290;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppenstufenprofil Aluminium eloxiert silber Breite 45 mm, Höhe 4 mm, Länge 250 cm für Sicherheitseinlage;;;820112500045;Dural GmbH;10000;10,84;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0300;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppenstufenprofil Aluminium eloxiert silber Breite 28 mm, Höhe 9 mm, Länge 250 cm für Sicherheitseinlage;;;820112500928;Dural GmbH;10000;9,12;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0310;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppenstufenprofil Aluminium eloxiert silber Breite 50 mm, Höhe 24 mm, Länge 250 cm für Sicherheitseinlage;;;820112502450;Dural GmbH;10000;12,98;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0320;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppenstufenprofil Aluminium eloxiert silber Breite 58 mm, Höhe 24 mm, Länge 250 cm für Sicherheitseinlage;;;820112502458;Dural GmbH;10000;12,46;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0330;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppenstufenprofil Aluminium eloxiert silber Breite 51 mm, Höhe 26 mm, Länge 250 cm für Sicherheitseinlage;;;820112502651;Dural GmbH;10000;13,42;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0340;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppenstufenprofil Aluminium eloxiert silber Breite 32 mm, Höhe 3 mm, Länge 250 cm für Sicherheitseinlage;;;820112503203;Dural GmbH;10000;8,58;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0350;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppenstufenprofil Aluminium eloxiert silber Breite 57 mm, Höhe 44 mm, Länge 250 cm für Sicherheitseinlage;;;820112504457;Dural GmbH;10000;15,6;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0360;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppenstufenprofil Aluminium eloxiert silber Breite 58 mm, Höhe 44 mm, Länge 250 cm für Sicherheitseinlage;;;820112505744;Dural GmbH;10000;12,98;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0370;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppenstufenprofil Aluminium eloxiert silber Breite 92 mm, Höhe 24 mm, Länge 250 cm für Sicherheitseinlage;;;820112509024;Dural GmbH;10000;16,12;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0380;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppenstufenprofil Aluminium eloxiert silber Breite 92 mm, Höhe 44 mm, Länge 250 cm für Sicherheitseinlage;;;820112509244;Dural GmbH;10000;16,6;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0390;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend sicherheitsweiss Breite 13 mm, Länge 25 m;;;820302500013;Dural GmbH;10000;9,82;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0400;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend sicherheitsweiss Breite 37 mm, Länge 25 m;;;820302500037;Dural GmbH;10000;19,66;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0410;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend sicherheitsweiss Breite 43 mm, Länge 25 m;;;820302500043;Dural GmbH;10000;24,12;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0420;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend sicherheitsweiss Breite 13 mm, Länge 250 cm;;;82030250013;Dural GmbH;10000;9,96;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0430;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend sicherheitsweiss Breite 37 mm, Länge 250 cm;;;82030250037;Dural GmbH;10000;19,9;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0440;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend sicherheitsweiss Breite 43 mm, Länge 250 cm;;;82030250043;Dural GmbH;10000;24,24;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0450;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend kittgrau Breite 13 mm, Länge 25 m;;;820322500013;Dural GmbH;10000;9,82;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0460;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend kittgrau Breite 37 mm, Länge 25 m;;;820322500037;Dural GmbH;10000;19,66;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0470;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend kittgrau Breite 43 mm, Länge 25 m;;;820322500043;Dural GmbH;10000;24,12;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0480;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend kittgrau Breite 13 mm, Länge 250 cm;;;82032250013;Dural GmbH;10000;9,96;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0490;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend kittgrau Breite 37 mm, Länge 250 cm;;;82032250037;Dural GmbH;10000;19,9;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0500;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend kittgrau Breite 43 mm, Länge 250 cm;;;82032250043;Dural GmbH;10000;24,24;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0510;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend neutral schwarz Breite 13 mm, Länge 25 m;;;820332500013;Dural GmbH;10000;9,82;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0520;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend neutral schwarz Breite 37 mm, Länge 25 m;;;820332500037;Dural GmbH;10000;19,66;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0530;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend neutral schwarz Breite 43 mm, Länge 25 m;;;820332500043;Dural GmbH;10000;24,12;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0540;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend neutral schwarz Breite 13 mm, Länge 250 cm;;;82033250013;Dural GmbH;10000;9,96;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0550;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend neutral schwarz Breite 37 mm, Länge 250 cm;;;82033250037;Dural GmbH;10000;19,9;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0560;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend neutral schwarz Breite 43 mm, Länge 250 cm;;;82033250043;Dural GmbH;10000;24,24;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0570;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend sattbraun Breite 13 mm, Länge 25 m;;;820352500013;Dural GmbH;10000;9,82;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0580;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend sattbraun Breite 37 mm, Länge 25 m;;;820352500037;Dural GmbH;10000;19,66;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0590;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend sattbraun Breite 43 mm, Länge 25 m;;;820352500043;Dural GmbH;10000;24,12;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0600;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend sattbraun Breite 13 mm, Länge 250 cm;;;82035250013;Dural GmbH;10000;9,96;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0610;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend sattbraun Breite 37 mm, Länge 250 cm;;;82035250037;Dural GmbH;10000;19,9;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0620;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend sattbraun Breite 43 mm, Länge 250 cm;;;82035250043;Dural GmbH;10000;24,24;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0630;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend mittelgrau Breite 13 mm, Länge 25 m;;;820382500013;Dural GmbH;10000;9,82;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0640;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend mittelgrau Breite 37 mm, Länge 25 m;;;820382500037;Dural GmbH;10000;19,66;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0650;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend mittelgrau Breite 43 mm, Länge 25 m;;;820382500043;Dural GmbH;10000;24,12;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0660;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend mittelgrau Breite 13 mm, Länge 250 cm;;;82038250013;Dural GmbH;10000;9,96;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0670;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend mittelgrau Breite 37 mm, Länge 250 cm;;;82038250037;Dural GmbH;10000;19,9;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0680;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend mittelgrau Breite 43 mm, Länge 250 cm;;;82038250043;Dural GmbH;10000;24,24;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0690;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend hellgrau Breite 37 mm, Länge 25 m;;;82051200037;Dural GmbH;10000;19,66;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0700;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend hellgrau Breite 13 mm, Länge 25 m;;;820512500013;Dural GmbH;10000;9,82;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0710;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend hellgrau Breite 43 mm, Länge 25 m;;;820512500043;Dural GmbH;10000;24,12;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0720;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend hellgrau Breite 13 mm, Länge 250 cm;;;82051250013;Dural GmbH;10000;9,96;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0730;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend hellgrau Breite 37 mm, Länge 250 cm;;;82051250037;Dural GmbH;10000;19,9;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0740;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend hellgrau Breite 43 mm, Länge 250 cm;;;82051250043;Dural GmbH;10000;24,24;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0750;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend lumitred Breite 13 mm, Länge 25 m;;;821202500013;Dural GmbH;10000;42,82;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0760;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend lumitred Breite 37 mm, Länge 25 m;;;821202500037;Dural GmbH;10000;89,24;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0770;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend lumitred Breite 43 mm, Länge 25 m;;;821202500043;Dural GmbH;10000;97,48;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0780;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend lumitred Breite 13 mm, Länge 250 cm;;;82120250013;Dural GmbH;10000;44,94;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0790;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend lumitred Breite 37 mm, Länge 250 cm;;;82120250037;Dural GmbH;10000;124,96;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0800;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
Treppeneinlage PVC rutschhemmend lumitred Breite 43 mm, Länge 25 m;;;82120250043;Dural GmbH;10000;136,46;;DISCOUNT_PCT;50;;DISCOUNT_PCT;20;;;;;;;;;;040.020.0810;;;;;;;;;;;;;;;;;;;;;;;ja;;;;;;;;;;;;;;;;;;ja;;;;;ja
